"","country","year","country_name","income_level","GDP_growth","GDP","GDP_per_capita","urban_population","physician","population_density","elderly_population","unemployment","population","DALY","DALY_per1000ppl","Neonatal","Ischaemic","Stroke","L_respiratory","Diarrhoeal","Road_inj","Pulmonary","Diabetes","Tuberculosis","Congenital","HIV_AIDS"
"94","BRN",2010,"Brunei Darussalam","High income",2.598965746,12994802365,32810.76615,74.961,1.4488,75.15237192,3.4410842,6.56799984,389,77.35268701,198.850095141388,2.650214508,5.7567626,3.747913186,1.407044995,0.201792961,2.177554955,1.491364739,5.530339316,0.629500942,2.785701301,0.13155737
"95","BRN",2015,"Brunei Darussalam","High income",-0.39238375,12930394938,30681.67944,76.663,1.7812,79.96907021,4.090651854,7.69299984,415,92.48439294,222.853958891566,3.087180373,5.78132367,4.319839997,2.495656361,0.371196933,2.294766956,1.332283301,7.352669087,0.59403612,3.289042314,0.16124791
"96","BRN",2019,"Brunei Darussalam","High income",3.869109865,13278836553,30313.65639,77.942,NA,83.12106262,5.138586252,6.920000076,433,103.4430204,238.898430484988,2.986354832,8.242798771,6.260383153,1.673938949,0.432759272,2.322592382,1.575066993,8.757070855,0.573761902,3.43917779,0.048685601
"97","BGR",2000,"Bulgaria","Upper-middle income",4.587224782,30375886420,3717.900482,68.899,3.4416,73.85132423,16.79097679,16.21999931,7998,3415.341502,427.024443860965,36.63392347,699.1819946,497.5281613,70.86268915,15.5579004,80.05510181,73.66272946,91.12748268,10.14263259,35.09157917,0.256201608
"98","BGR",2010,"Bulgaria","Upper-middle income",1.541801443,47537505668,6427.810062,72.302,3.7661,68.12453021,18.43739803,10.27999973,7425,3133.062476,421.961276228956,38.43626909,668.140949,419.9826674,49.60094885,11.48503952,66.87680712,87.654221,88.65449587,7.539996233,29.97895148,0.599081716
"99","BGR",2015,"Bulgaria","Upper-middle income",3.428054914,50781996713,7074.681023,73.99,4.0332,66.120035,20.50764828,9.140000343,7200,2989.807659,415.25106375,27.38801534,606.5749875,398.4699094,34.37898618,10.94654919,61.26019838,85.26487974,89.04312197,4.839191328,18.49725665,1.274218961
"100","BGR",2019,"Bulgaria","Upper-middle income",4.038142206,57444273407,8234.839669,75.347,NA,64.25719418,21.94998903,4.230000019,7000,2907.555941,415.365134428571,26.11801759,608.7312419,363.2150439,33.75009433,10.65586689,54.72179843,87.73062613,86.79285554,3.838999728,17.5164747,1.214076797
"101","BFA",2000,"Burkina Faso","Low income",1.888473889,5107828164,429.8473708,17.844,NA,43.43160819,2.937581335,2.63499999,11608,12570.08967,1082.88160492764,1678.283159,134.0999063,133.9614418,1059.533642,1061.946287,212.0431079,32.69840573,66.38330704,133.5537976,206.468037,743.8971732
"102","BFA",2010,"Burkina Faso","Low income",8.446281577,9088720421,563.9267748,24.633,0.0457,58.90659722,2.706118971,3.625999928,15605,11556.10109,740.53835885934,1632.850574,175.2598245,170.475078,927.0507871,770.8915417,309.0087455,39.60220146,84.10213203,105.5480184,226.5390548,325.2801873
"103","BFA",2015,"Burkina Faso","Low income",3.921228794,11832159276,632.1266837,27.53,0.0657,68.41381213,2.60490967,4.343999863,18111,11223.85723,619.725980343438,1721.482574,194.5887783,191.366493,1115.134515,912.8409666,362.3403544,45.29454409,99.41954112,106.8359146,331.4380569,261.8645495
"104","BFA",2019,"Burkina Faso","Low income",5.688115149,15001629028,716.012195,29.98,0.094,76.57762792,2.565269476,4.69299984,20321,11109.70825,546.710705673933,1688.88604,206.736821,199.338896,1113.926042,826.9381567,410.03415,49.51437274,110.3663359,125.1631424,337.0173828,191.0312735
"105","BDI",2000,"Burundi","Low income",-0.856864058,1955416661,310.0067174,8.246,0.052,245.6253505,2.430909595,2.997999907,6379,7968.637609,1249.19855917855,789.2027498,78.82600085,124.4975311,735.310187,691.0260613,123.5048911,37.15057184,43.31329424,181.1506579,126.5155177,712.1240433
"106","BDI",2010,"Burundi","Low income",5.124159994,2717827523,297.7917333,10.642,0.0482,355.397391,2.32759595,1.605999947,8676,5722.420563,659.5689906639,868.798715,83.5423689,111.4283691,690.9707329,530.1140605,186.224893,39.59290854,46.01309826,115.8096548,159.9588567,330.0624877
"107","BDI",2015,"Burundi","Low income",-3.90000008,3104003611,289.3596333,12.078,0.05,417.7238318,2.275166602,1.476999998,10160,5414.343094,532.90778484252,824.4184923,87.63972534,115.1427639,520.8687192,425.7747046,222.7847577,42.04874149,50.25149158,140.3535046,171.8050401,199.8927111
"108","BDI",2019,"Burundi","Low income",1.812565323,3207836474,270.1372831,13.366,NA,462.41581,2.442694376,0.870999992,11531,5395.660023,467.926461104848,798.4868046,97.29595178,125.6970869,495.7404399,401.8213882,256.5176144,46.19316632,56.37670144,150.7485613,172.4156961,119.8857101
"109","CPV",2000,"Cabo Verde","Lower-middle income",14.28486883,845261415.1,1844.53807,53.435,NA,113.7099256,4.702553841,11.10999966,428,131.0346772,306.155787850467,15.17487164,5.175833138,4.454725936,10.22335909,7.061722153,5.622681141,1.317378544,2.061058173,1.76667095,5.954021395,6.068363403
"110","CPV",2010,"Cabo Verde","Lower-middle income",1.466790097,1483214217,2845.702357,61.821,0.5928,129.3330025,6.163321102,10.67000008,493,129.8513203,263.390102028398,12.71632157,6.07232375,5.008070483,7.13918882,3.555888922,6.446515688,1.49382121,3.120175337,1.941514183,5.575783052,3.505140917
"111","CPV",2015,"Cabo Verde","Lower-middle income",1.006863707,1596800287,2891.884482,64.3,0.7814,137.0138958,5.300670451,11.81000042,525,131.1698875,249.847404761905,10.69336604,6.90939465,5.369529108,6.074348709,2.816160381,7.072867281,1.608747773,3.580596879,1.444879658,4.745851118,2.208981279
"112","CPV",2019,"Cabo Verde","Lower-middle income",5.66775246,1915123783,3318.932781,66.195,NA,143.1836228,5.30153952,12.20699978,550,134.6460991,244.811089272727,8.306169574,8.582092133,6.275983614,6.083615696,2.570757073,7.26202539,1.889855394,4.276713359,1.452859658,3.777757443,1.956927571
"113","KHM",2000,"Cambodia","Lower-middle income",9.993580322,5914027157,488.0027023,18.586,0.1684,68.65420915,3.062792886,0.972000003,12155,7114.379938,585.304807733443,943.4745086,151.4792554,245.5574219,900.6647217,617.595991,146.9194157,53.37168181,73.26641162,278.0152944,167.9001881,480.1481736
"114","KHM",2010,"Cambodia","Lower-middle income",5.963078575,12767924407,888.9125883,20.294,0.2302,81.37056424,3.649154679,0.769999981,14312,5190.858172,362.692717439911,607.6613572,197.1546431,280.6924216,434.3483125,198.3182412,160.47775,68.04377351,99.86653474,205.6275164,150.8233755,162.2090113
"115","KHM",2015,"Cambodia","Lower-middle income",6.965797814,18049954289,1170.742816,22.188,NA,87.34150804,4.210245057,0.389999986,15521,4921.454859,317.08361954771,493.5673875,224.3880293,308.858841,336.460022,144.8902119,162.8519904,78.50204737,122.5700057,184.5258269,141.8266894,102.6185668
"116","KHM",2019,"Cambodia","Lower-middle income",7.054106932,23760061873,1465.969535,23.805,NA,91.81818491,5.015740622,0.145999998,16487,4989.987859,302.661967550191,433.3559088,254.8460168,341.8162745,303.7745942,127.0196863,187.8867687,89.10328569,148.6886633,165.777911,130.2633325,67.50598011
"117","CMR",2000,"Cameroon","Lower-middle income",3.832417795,17168567427,1137.624523,45.542,NA,31.92569228,3.32011306,7.59100008,15514,14183.91528,914.265520175325,1844.062503,187.9389026,282.4121013,1608.859654,1422.002999,275.2018329,70.32169275,121.3999626,544.0132848,341.0427696,1213.56221
"118","CMR",2010,"Cameroon","Lower-middle income",2.899024724,25389533349,1277.265689,51.559,0.0842,42.05122803,3.016246097,4.110000134,20341,14921.13016,733.549489208987,2064.231856,245.8427612,347.0978097,1729.691938,1326.122835,387.0473472,84.50194827,169.316694,485.7155086,458.8914203,1407.158016
"119","CMR",2015,"Cameroon","Lower-middle income",5.666952991,32210232912,1399.675331,54.578,NA,48.68237609,2.851545128,3.546000004,23298,14466.31584,620.925222765903,2019.612661,258.2239495,348.7735639,1348.563801,1042.734191,441.9131238,87.8846042,181.8228171,397.0130196,502.120073,1391.204647
"120","CMR",2019,"Cameroon","Lower-middle income",3.475059979,37502066705,1454.564064,56.968,NA,54.54156036,2.759351837,3.628999949,25876,13540.74756,523.293691451538,1905.334187,271.0742607,354.6761817,1219.401724,872.2488943,510.5476048,92.95633319,198.0064183,423.9101743,489.9516567,821.7208168
"121","CAN",2000,"Canada","High income",5.177635668,1.16371e+12,37923.48646,79.478,NA,3.42261134,12.48776187,6.829999924,30588,7654.469301,250.244190564927,128.5833061,798.2544565,295.7553435,69.45063085,32.75057216,192.6418674,228.0171755,190.3139169,3.463573905,95.58867554,29.55923013
"122","CAN",2010,"Canada","High income",3.08949462,1.39948e+12,41155.32364,80.937,2.0384,3.792822224,14.06366336,8.06000042,34148,8492.066559,248.684155997423,162.7213308,644.6112608,267.6229195,69.78420645,58.80478477,163.4786097,252.06479,229.6265416,2.140676082,85.82281995,19.49096902
"123","CAN",2015,"Canada","High income",0.659176864,1.55651e+12,43596.13554,81.259,2.5388,3.982215114,16.00905303,6.909999847,36027,9131.765664,253.470054792239,156.334048,633.8578874,265.2199924,100.0305049,52.57648564,136.3729762,291.3093543,263.4077637,2.824288724,88.81288269,13.99719411
"124","CAN",2019,"Canada","High income",1.879592028,1.69616e+12,45109.24449,81.482,2.4425,4.193949311,17.5606627,5.659999847,37411,9685.140098,258.884822592286,152.7341283,643.4985883,288.2708355,97.10832745,52.60580815,132.0942771,316.5188803,294.1184023,2.553786688,88.47147583,13.4931443
"125","CAF",2000,"Central African Republic","Low income",-2.48943244,1675850359,445.8032915,37.639,NA,6.034174452,2.114456117,5.296999931,3640,4453.083563,1223.37460521978,550.9923483,77.64433673,101.7285973,380.4081738,385.4363835,75.51019066,30.19717492,43.99714373,166.964795,71.92399707,590.5270094
"126","CAF",2010,"Central African Republic","Low income",4.630818432,2332499960,500.5292757,38.904,NA,7.480283476,2.019477402,5.518000126,4387,4374.541523,997.160137451561,613.0648972,81.96046552,102.1489574,413.9878232,339.4844446,87.70882272,31.11493356,48.67771158,222.3959807,83.88852484,402.1768958
"127","CAF",2015,"Central African Republic","Low income",4.33712103,1695825708,351.8797536,40.277,0.0721,7.735935343,2.173433544,5.736999989,4493,3929.51293,874.58556198531,564.3176299,81.23955328,98.5131411,390.4096655,320.0030737,98.11624443,29.39352553,46.86400579,214.0516692,85.76339118,312.8153169
"128","CAF",2019,"Central African Republic","Low income",3.1,1986909339,381.4140451,41.77,NA,8.361944204,2.436246772,5.755000114,4745,3593.267578,757.274515911486,518.4740306,78.6047196,94.65390305,318.9067417,245.2194048,114.2307046,28.88216705,45.90104465,265.227227,74.99363758,215.4825476
"129","TCD",2000,"Chad","Low income",-0.879681025,3133116386,379.3515456,21.637,0.0281,6.559035102,2.805093317,0.805999994,8356,9796.558047,1172.39804296314,1399.29679,81.76250226,124.7562034,1521.513734,1458.346001,154.2478094,30.67014587,41.20961272,148.7805501,246.6634933,413.5644386
"130","TCD",2010,"Chad","Low income",13.55010086,8653710578,727.5249426,21.985,NA,9.446257147,2.230307598,0.952000022,11952,10871.54159,909.600199966533,1666.552808,111.7835452,164.8235003,1689.908452,1289.995761,205.7945414,41.64627772,59.97651635,176.447241,302.2601333,288.7453971
"131","TCD",2015,"Chad","Low income",2.767675685,10950392220,774.4116005,22.515,0.0493,11.22956957,2.032057512,1.072000027,14111,11044.38528,782.679135426263,1776.582562,125.6311913,181.5017159,1855.502896,1265.594719,251.997245,46.31593649,68.52663963,193.919962,349.8550752,246.9728248
"132","TCD",2019,"Chad","Low income",3.247181917,10526057266,652.7032138,23.279,0.0539,12.80723158,2.034970713,1.120000005,15947,11070.2548,694.190430802032,1782.754584,135.5868286,188.8486436,1731.380314,1078.251393,348.8642704,50.4502907,75.44854689,207.4327894,351.5671488,223.8640991
"133","CHL",2000,"Chile","High income",4.971621488,1.31269e+11,8550.711454,86.073,NA,20.64712615,7.983097225,10.48999977,15342,3578.942379,233.277433124756,104.9347514,178.2906721,167.298649,92.35978445,21.98378962,148.9282642,51.32594646,86.72736388,15.64115306,108.5241151,26.00354303
"134","CHL",2010,"Chile","High income",5.851651022,2.0019e+11,11773.00412,87.074,1.4333,22.86944207,9.792208519,8.409999847,17063,4085.3185,239.425569946668,106.0977593,198.3925124,192.0792023,66.15508711,19.75054529,115.5582288,72.20347722,132.0146737,14.12467998,97.42492047,24.6576989
"135","CHL",2015,"Chile","High income",2.1519425,2.42497e+11,13569.9478,87.36,2.147,24.0341021,11.03666656,6.489999771,17969,4277.80248,238.065695364238,102.643344,205.0102189,183.8212077,55.86163528,22.44650832,122.6184691,70.63783472,154.4139668,10.92883807,96.25527664,29.38914356
"136","CHL",2019,"Chile","High income",0.770539584,2.62081e+11,13765.11825,87.643,2.6614,25.60681316,12.12540643,7.269999981,18952,4475.660387,236.15768188054,91.11623286,197.6378821,180.0031687,58.72638503,23.02165441,150.2218676,77.79313152,171.8934353,10.81467189,85.63156006,29.61260048
"137","CHN",2000,"China","Upper-middle income",8.490093406,2.77011e+12,2193.892991,35.877,1.2356,133.9719036,6.920629217,3.25999999,1297585,374811.258,288.852952215076,22853.26938,18276.93234,39428.4547,14732.38442,4028.317926,15652.84767,25938.04337,5606.626332,4292.279072,9215.580373,1006.35905
"138","CHN",2010,"China","Upper-middle income",10.63587106,7.5541e+12,5647.058752,49.226,1.4334,141.9360723,8.61654916,4.53000021,1376315,355881.5148,258.575627527129,11776.53199,27665.92656,41281.97975,5945.85907,1840.568725,14883.10232,20123.9304,7934.342197,2024.568761,6915.751725,2255.953066
"139","CHN",2015,"China","Upper-middle income",7.041328879,1.10616e+13,8016.431435,55.5,1.7732,146.4088825,10.02005367,4.650000095,1414636,354834.4485,250.830919402588,9305.908728,30972.76516,41096.31735,4646.330816,1567.086178,13721.88441,18019.86577,8786.719375,1554.063845,5253.905146,1662.629788
"140","CHN",2019,"China","Upper-middle income",5.950500754,1.42963e+13,10155.49294,60.308,2.2266,149.3675732,12.02211581,4.559999943,1441860,370245.9733,256.783580444703,7335.960912,33223.05273,43842.15153,4209.38923,1634.432182,13502.05535,18626.59061,9579.860319,1343.568122,4212.512514,1356.591915
"141","COL",2000,"Colombia","Upper-middle income",2.924861483,1.57011e+11,4003.840324,73.957,1.2467,35.34487156,4.580772136,20.52000046,39630,11199.45922,282.60053545294,961.1752281,508.1913971,326.2185913,331.4556611,189.9770922,483.2466481,178.2575812,287.5730425,49.89253159,363.5627572,111.2265232
"142","COL",2010,"Colombia","Upper-middle income",4.494658971,2.33471e+11,5209.544008,77.964,1.6493,40.39306715,5.915986725,10.97999954,45223,10835.88744,239.61009751675,641.5184553,574.0833013,293.6998293,244.6705159,94.43570588,460.3517859,211.4385761,330.6373353,42.75636268,389.1547563,130.5386903
"143","COL",2015,"Colombia","Upper-middle income",2.955901375,2.93482e+11,6228.426299,79.764,1.9742,42.46933574,7.131367566,8.300000191,47521,10976.229,230.976389385745,588.1385819,657.3255989,313.6852813,243.8806868,81.22971597,476.500724,232.9597207,381.2465904,42.57099552,336.3893868,126.1997973
"144","COL",2019,"Colombia","Upper-middle income",3.186855392,3.21394e+11,6403.877096,81.104,2.2522,45.23425507,8.204019269,9.960000038,50339,11527.78569,229.003072965295,534.358527,722.7175828,336.464031,263.3976655,82.59224469,452.5173199,261.303027,441.7269857,41.90224619,299.0363797,133.0645197
"145","COM",2000,"Comoros","Lower-middle income",10.84787862,645253597.9,1202.13131,28.08,NA,288.424503,3.888161786,4.657999992,542,321.0542495,592.351013837638,66.12216499,5.687243088,8.262815948,45.33803333,38.99662836,9.549579331,2.158765739,3.250006983,2.942187036,9.610558122,0.015122651
"146","COM",2010,"Comoros","Lower-middle income",3.77776675,833348978.7,1270.302578,27.973,NA,352.5115529,4.250911552,6.68599987,690,336.1125137,487.119585072464,72.98719948,6.992032288,8.527064243,42.84654327,31.64630032,11.49967846,2.413245491,4.009506086,3.147897376,11.87722772,0.024254116
"147","COM",2015,"Comoros","Lower-middle income",1.147350761,966029542,1322.936695,28.47,NA,392.3782912,4.131520079,8.140000343,777,339.0028105,436.297053410553,71.90922519,8.079588943,9.401374693,40.11832208,28.1389151,13.43328432,2.669904818,4.647088542,3.549922497,12.54660617,0.030408573
"148","COM",2019,"Comoros","Lower-middle income",1.760780239,1092843782,1381.622155,29.164,NA,425.0327781,4.320556875,8.062999725,851,341.1297402,400.857509048179,68.22924093,8.986306015,10.1076321,37.39723254,24.79269489,14.29715222,2.902281487,5.201791974,4.707749134,12.33604043,0.036373757
"149","COG",2000,"Congo","Lower-middle income",7.575980395,6449103985,2057.767151,58.695,NA,9.177247438,3.041866223,19.9810009,3127,2612.117434,835.342959385993,303.782432,58.46421863,69.74390001,241.2122102,193.9846346,53.42769457,17.05640015,34.50936401,35.34258746,56.65911858,344.01293
"150","COG",2010,"Congo","Lower-middle income",9.931265431,10353912828,2333.074237,63.256,0.1156,12.99526794,2.63675211,20.0189991,4274,2248.198598,526.017453907347,286.9718863,59.97513263,65.47316612,187.9111331,129.0057365,72.68208779,17.73677011,38.58598782,104.6474854,68.6605041,242.1371756
"151","COG",2015,"Congo","Lower-middle income",-3.550581765,11890259136,2347.818499,65.543,NA,14.82982723,2.552135639,20.48500061,4856,2237.355141,460.740350288303,288.0313358,59.09469556,61.94068652,124.5648131,80.87929901,82.22259694,18.1150036,40.37749468,138.860744,66.47496613,268.8725488
"152","COG",2019,"Congo","Lower-middle income",-0.086885958,9647394741,1731.79988,67.373,NA,16.31254173,2.617025678,20.61199951,5381,2233.132418,415.003236944806,279.9363786,63.1530459,63.74362861,142.6099388,80.33478851,94.2560071,19.60531882,44.39099458,147.3927677,69.75986178,266.3508595
"153","CRI",2000,"Costa Rica","Upper-middle income",3.868718088,30425016887,7646.026942,59.052,1.3133,77.93170779,5.854893926,5.079999924,3962,795.3044941,200.733087859667,42.38625518,49.8195048,23.39077667,12.52488222,9.617642744,41.81983108,14.69319873,22.77424822,2.626738618,32.44197689,6.497660967
